PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
28801821,Automated,"['Breast Neoplasms', 'Carcinoma, Ductal, Breast', 'Carcinoma, Intraductal, Noninfiltrating', 'Consensus', 'Humans', 'Mastectomy, Segmental']",Curated,20260317,"['Humans', 'Breast Neoplasms', 'Carcinoma, Ductal, Breast', 'Carcinoma, Intraductal, Noninfiltrating', 'Consensus', 'Mastectomy, Segmental', 'Practice Guidelines as Topic']",False,False
28817908,Automated,"['Breast Neoplasms', 'Humans', 'Medical Oncology', 'United States']",Curated,20260225,"['Humans', 'Breast Neoplasms', 'Medical Oncology', 'United States', 'Practice Guidelines as Topic']",False,False
28941764,Automated,"['Chronic Kidney Disease-Mineral and Bone Disorder', 'Humans', 'Hypercalcemia', 'Nephrology', 'Parathyroid Hormone', 'Renal Insufficiency, Chronic']",Curated,20260225,"['Humans', 'Chronic Kidney Disease-Mineral and Bone Disorder', 'Hypercalcemia', 'Nephrology', 'Parathyroid Hormone', 'Renal Insufficiency, Chronic', 'Practice Guidelines as Topic']",False,False
28953173,Automated,"['Child', 'Humans', 'Infant', 'Muscular Diseases', 'Neck Muscles', 'Torticollis--congenital']",Curated,20260225,"['Child', 'Humans', 'Infant', 'Muscular Diseases', 'Neck Muscles', 'Practice Guidelines as Topic', 'Torticollis--congenital--congenital']",False,False
29166168,Automated,"['Carcinoma, Non-Small-Cell Lung--genetics', 'Gene Rearrangement', 'Humans', 'Lung Neoplasms--genetics', 'Medical Oncology', 'Receptor Protein-Tyrosine Kinases--genetics', 'United States']",Curated,20260217,"['Humans', 'Carcinoma, Non-Small-Cell Lung--genetics', 'Gene Rearrangement', 'Lung Neoplasms--genetics', 'Medical Oncology', 'Receptor Protein-Tyrosine Kinases--genetics', 'United States', 'Practice Guidelines as Topic']",False,False
29179928,Automated,"['Behavior, Addictive', 'Sex Factors', 'Torture']",Curated,20260512,"['Behavior, Addictive', 'Torture', 'Sexual Behavior', 'Humans']",False,False
29357547,Automated,"['Salaries and Fringe Benefits', 'Sex Factors']",Curated,20260512,"['Salaries and Fringe Benefits', 'Sexism', 'General Surgery']",False,False
29417132,Automated,"['Conflict of Interest', 'Dermatology', 'Industry']",Curated,20260225,"['Conflict of Interest', 'Dermatology', 'Industry', 'Practice Guidelines as Topic', 'Humans']",False,False
29417133,Automated,"['Conflict of Interest', 'Dermatology', 'Industry']",Curated,20260225,"['Conflict of Interest', 'Dermatology', 'Industry', 'Humans', 'Practice Guidelines as Topic']",False,False
29459951,Automated,"['Anti-HIV Agents', 'Female', 'HIV', 'HIV Infections', 'Humans', 'Pregnancy', 'Pregnancy Complications, Infectious']",Curated,20260220,"['Female', 'Humans', 'Pregnancy', 'Anti-HIV Agents', 'HIV', 'HIV Infections', 'Pregnancy Complications, Infectious', 'Practice Guidelines as Topic']",False,False
29785883,Automated,"['American Heart Association', 'Humans', 'Hypertension']",Curated,20260226,"['Humans', 'American Heart Association', 'Hypertension', 'Practice Guidelines as Topic']",False,False
29924061,Automated,"['Humans', 'Infant', 'Muscular Diseases', 'Neck Muscles', 'Torticollis--congenital']",Curated,20260225,"['Humans', 'Infant', 'Muscular Diseases', 'Neck Muscles', 'Practice Guidelines as Topic', 'Torticollis--congenital--congenital', 'Systematic Reviews as Topic']",False,False
30187114,Automated,"['Humans', 'Lung Neoplasms', 'Medical Oncology', 'Mesothelioma', 'Pleural Neoplasms', 'United States']",Curated,20260225,"['Humans', 'Lung Neoplasms', 'Medical Oncology', 'Mesothelioma', 'Pleural Neoplasms', 'United States', 'Practice Guidelines as Topic']",False,False
30302996,Automated,"['Diethylhexyl Phthalate', 'Organophosphates', 'Phthalic Acids', 'Plasticizers', 'Poland']",Curated,20260603,"['Diethylhexyl Phthalate', 'Organophosphates', 'Phthalic Acids', 'Plasticizers']",False,False
30339970,Automated,"['Gastrointestinal Neoplasms', 'Humans', 'Mutation', 'Phenotype', 'Receptor, Platelet-Derived Growth Factor alpha--genetics', 'Telocytes']",Curated,20260515,"['Humans', 'Gastrointestinal Neoplasms', 'Mutation', 'Phenotype', 'Receptor, Platelet-Derived Growth Factor alpha--genetics', 'Telocytes']",False,False
30514719,Automated,"['Sex Factors', 'Stereotyping']",Curated,20260512,"['Stereotyping', 'Sexism', 'Nurses']",False,False
30548787,Automated,"['Aged', 'Glomerular Filtration Rate', 'Humans', 'Patient Acceptance of Health Care', 'Sleep']",Curated,20260515,"['Aged', 'Humans', 'Glomerular Filtration Rate', 'Patient Acceptance of Health Care', 'Sleep']",False,False
30548787,Automated,"['Aged', 'Glomerular Filtration Rate', 'Humans', 'Patient Acceptance of Health Care', 'Sleep']",Curated,20260814,"['Aged', 'Humans', 'Glomerular Filtration Rate', 'Patient Acceptance of Health Care', 'Sleep']",False,False
30577344,Automated,"['Hormone Replacement Therapy', 'Humans', 'Hypogonadism', 'Male', 'Testosterone']",Curated,20260225,"['Humans', 'Male', 'Hormone Replacement Therapy', 'Hypogonadism', 'Testosterone', 'Practice Guidelines as Topic']",False,False
30596295,Automated,"['Activities of Daily Living', 'Consensus', 'Delphi Technique', 'Disability Evaluation', 'Persons with Disabilities', 'Humans', 'International Classification of Functioning, Disability and Health', 'Taiwan']",Curated,20260317,"['Humans', 'Activities of Daily Living', 'Consensus', 'Delphi Technique', 'Disability Evaluation', 'International Classification of Functioning, Disability and Health', 'Persons with Disabilities', 'Taiwan']",False,False
30601308,Automated,"['Humans', 'Physicians, Women', 'Sex Factors', 'Surgeons']",Curated,20260506,"['Humans', 'Physicians, Women', 'Sex Factors', 'Surgeons', 'Male', 'Female']",False,False
30601310,Automated,"['Humans', 'Physicians, Women', 'Sex Factors', 'Surgeons']",Curated,20260506,"['Humans', 'Physicians, Women', 'Sex Factors', 'Surgeons', 'Male', 'Female']",False,False
30819369,Automated,"['American Heart Association', 'Antibiotic Prophylaxis', 'Endocarditis', 'Humans', 'Incidence']",Curated,20260220,"['Humans', 'American Heart Association', 'Antibiotic Prophylaxis', 'Endocarditis', 'Incidence', 'Practice Guidelines as Topic']",False,False
30835835,Automated,"['Female', 'Humans', 'Polycystic Ovary Syndrome']",Curated,20260225,"['Female', 'Humans', 'Polycystic Ovary Syndrome', 'Practice Guidelines as Topic']",False,False
30835836,Automated,"['Female', 'Humans', 'Infertility, Female', 'Polycystic Ovary Syndrome']",Curated,20260225,"['Female', 'Humans', 'Infertility, Female', 'Polycystic Ovary Syndrome', 'Practice Guidelines as Topic']",False,False
30896733,Automated,"['Humans', 'Leadership', 'Sex Factors', 'Surgeons', 'Surveys and Questionnaires', 'Work-Life Balance']",Curated,20260212,"['Humans', 'Leadership', 'Surgeons', 'Surveys and Questionnaires', 'Work-Life Balance', 'Sexism']",False,False
30910344,Automated,"['Carcinoma, Renal Cell--surgery', 'Humans', 'Kidney Neoplasms--surgery', 'Nephrectomy', 'Urology']",Curated,20260217,"['Humans', 'Carcinoma, Renal Cell--surgery', 'Kidney Neoplasms--surgery', 'Nephrectomy', 'Urology', 'Practice Guidelines as Topic']",False,False
30913418,Automated,"['Agricultural Irrigation', 'Alberta', 'Animals', 'Cattle', 'Escherichia coli', 'Food Safety', 'Water Microbiology']",Curated,20260220,"['Animals', 'Cattle', 'Agricultural Irrigation', 'Alberta', 'Escherichia coli', 'Food Safety', 'Water Microbiology', 'Guidelines as Topic']",False,False
30922689,Automated,"['Carcinoma, Renal Cell--surgery', 'Humans', 'Kidney Neoplasms--surgery', 'Nephrectomy', 'Urology']",Curated,20260217,"['Humans', 'Carcinoma, Renal Cell--surgery', 'Kidney Neoplasms--surgery', 'Nephrectomy', 'Urology', 'Practice Guidelines as Topic']",False,False
30998233,Automated,"['Female', 'Humans', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause']",Curated,20260225,"['Female', 'Humans', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause', 'Practice Guidelines as Topic']",False,False
30998238,Automated,"['Female', 'Humans', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause']",Curated,20260225,"['Female', 'Humans', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause', 'Practice Guidelines as Topic']",False,False
31005526,Automated,"['Atherosclerosis', 'Benchmarking', 'Coronary Artery Disease--diagnostic imaging', 'Humans', 'Plaque, Atherosclerotic']",Curated,20260130,"['Humans', 'Atherosclerosis', 'Coronary Artery Disease--diagnostic imaging', 'Plaque, Atherosclerotic']",False,False
31046093,Automated,"['Endocrine System', 'Gender Dysphoria', 'Humans', 'Transsexualism']",Curated,20260225,"['Humans', 'Endocrine System', 'Gender Dysphoria', 'Transsexualism', 'Practice Guidelines as Topic']",False,False
31095312,Automated,"['Endocrine System', 'Female', 'Humans', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause']",Curated,20260225,"['Female', 'Humans', 'Endocrine System', 'Osteoporosis', 'Osteoporosis, Postmenopausal', 'Postmenopause', 'Practice Guidelines as Topic']",False,False
31124396,Automated,"['Bias', 'Cluster Analysis', 'Least-Squares Analysis', 'Sample Size']",Curated,20260403,"['Bias', 'Cluster Analysis', 'Least-Squares Analysis', 'Sample Size', 'Randomized Controlled Trials as Topic', 'Humans', 'Patient Compliance']",False,False
30410729,Curated,"['Female', 'Humans', 'Lung Neoplasms', 'Male', 'Mesothelioma', 'Middle Aged', 'Pleural Neoplasms', 'Prognosis', 'Retrospective Studies']",Manual,20190930,"['Adolescent', 'Adult', 'Aged', 'Female', 'Humans', 'Male', 'Mesothelioma--pathology', 'Middle Aged', 'Retrospective Studies', 'Survival Rate', 'Young Adult']",False,False
30410729,Curated,"['Female', 'Humans', 'Lung Neoplasms', 'Male', 'Mesothelioma', 'Middle Aged', 'Pleural Neoplasms', 'Prognosis', 'Retrospective Studies']",Manual,20200511,"['Adolescent', 'Adult', 'Aged', 'Female', 'Humans', 'Male', 'Mesothelioma--pathology', 'Middle Aged', 'Retrospective Studies', 'Survival Rate', 'Young Adult']",False,False
31302041,Automated,"['American Heart Association', 'Benchmarking', 'Cardiovascular Diseases', 'Heart Failure', 'Humans', 'Risk Factors']",Curated,20260130,"['Humans', 'American Heart Association', 'Cardiovascular Diseases', 'Heart Failure', 'Risk Factors', 'Risk Assessment']",False,False
31325040,Automated,"['Bread--analysis', 'Cross-Over Studies', 'Dietary Fiber--analysis', 'Gastrointestinal Microbiome', 'Quality of Life', 'Triticum']",Curated,20260403,"['Bread--analysis', 'Cross-Over Studies', 'Dietary Fiber--analysis', 'Gastrointestinal Microbiome', 'Quality of Life', 'Triticum', 'Humans', 'Adult']",False,False
31332281,Automated,"['Counselors', 'Genetic Counseling', 'Genetics, Medical', 'Genomics', 'Humans', 'Neoplasms', 'Referral and Consultation', 'United States']",Curated,20260317,"['Humans', 'Counselors', 'Genetic Counseling', 'Genetics, Medical', 'Genomics', 'Neoplasms', 'Referral and Consultation', 'United States', 'Practice Guidelines as Topic']",False,False
31332924,Automated,"['Aminobutyrates', 'Biphenyl Compounds', 'Drug Combinations', 'Heart Failure', 'Humans', 'Tetrazoles', 'Valsartan']",Curated,20260220,"['Humans', 'Aminobutyrates', 'Biphenyl Compounds', 'Drug Combinations', 'Heart Failure', 'Tetrazoles', 'Valsartan', 'Practice Guidelines as Topic']",False,False
31343701,Automated,"['Analgesics, Opioid', 'Centers for Disease Control and Prevention, U.S.', 'Consensus', 'United States']",Curated,20260220,"['Analgesics, Opioid', 'Centers for Disease Control and Prevention, U.S.', 'Consensus', 'United States', 'Humans', 'Guidelines as Topic']",False,False
31383993,Automated,"['Consensus', 'Consultants', 'Glaucoma--diagnosis', 'Humans', 'Intraocular Pressure', 'Nerve Fibers', 'Surveys and Questionnaires', 'Tomography, Optical Coherence', 'United Kingdom', 'Visual Fields']",Curated,20260317,"['Humans', 'Consensus', 'Consultants', 'Glaucoma--diagnosis', 'Intraocular Pressure', 'Nerve Fibers', 'Surveys and Questionnaires', 'Tomography, Optical Coherence', 'United Kingdom', 'Visual Fields']",False,False
31385132,Automated,"['Breast', 'Breast Neoplasms', 'Humans', 'Neoplasm Recurrence, Local', 'Neoplasm Staging', 'Radiography']",Curated,20260217,"['Humans', 'Breast', 'Breast Neoplasms', 'Neoplasm Recurrence, Local', 'Neoplasm Staging', 'Radiography', 'Practice Guidelines as Topic']",False,False
31397882,Automated,"['Australia', 'Epidermolysis Bullosa--therapy', 'Humans']",Curated,20260225,"['Humans', 'Australia', 'Epidermolysis Bullosa--therapy']",False,False
31399678,Automated,"['Consensus', 'Delphi Technique', 'Dentistry', 'Humans', 'State Medicine', 'Surveys and Questionnaires']",Curated,20260323,"['Humans', 'Consensus', 'Delphi Technique', 'Dentistry', 'State Medicine', 'Surveys and Questionnaires']",False,False
31451284,Automated,"['Breast Neoplasms--surgery', 'Consensus', 'Humans', 'Mastectomy']",Curated,20260217,"['Humans', 'Breast Neoplasms--surgery', 'Consensus', 'Mastectomy', 'Practice Guidelines as Topic']",False,False
31477617,Automated,"['Academies and Institutes', 'Humans', 'Muscular Atrophy, Spinal', 'Neurology', 'Oligonucleotides', 'United States']",Curated,20260217,"['Humans', 'Academies and Institutes', 'Muscular Atrophy, Spinal', 'Neurology', 'Oligonucleotides', 'United States', 'Practice Guidelines as Topic']",False,False
31495729,Automated,"['Aortic Aneurysm, Abdominal', 'Humans', 'Netherlands', 'Retrospective Studies', 'Sex Characteristics', 'Sex Factors']",Curated,20260430,"['Humans', 'Aortic Aneurysm, Abdominal', 'Netherlands', 'Retrospective Studies', 'Sex Characteristics', 'Sex Factors', 'Male', 'Female']",False,False
31520031,Automated,"['Consensus', 'Dental Care', 'Dental Caries', 'Humans', 'Oral Health', 'Tooth']",Curated,20260324,"['Humans', 'Consensus', 'Dental Care', 'Dental Caries', 'Oral Health', 'Tooth']",False,False
31521040,Automated,"['Aquatic Organisms', 'China', 'Fresh Water', 'Water Pollutants, Chemical', 'Water Quality']",Curated,20260220,"['Aquatic Organisms', 'China', 'Fresh Water', 'Water Pollutants, Chemical', 'Water Quality', 'Guidelines as Topic']",False,False
31525439,Automated,"['Humans', 'Psoriasis--drug therapy', 'Quality of Life', 'Skin Diseases--diagnosis--therapy', 'Skin', 'Patient Reported Outcome Measures']",Curated,20260320,"['Humans', 'Patient Reported Outcome Measures', 'Psoriasis--drug therapy', 'Quality of Life', 'Skin', 'Skin Diseases--diagnosis--therapy', 'Consensus Statements as Topic']",False,False
31542300,Automated,"['Aged', 'Consensus', 'Europe', 'Humans', 'Polypharmacy', 'United States']",Curated,20260316,"['Aged', 'Humans', 'Consensus', 'Europe', 'Polypharmacy', 'United States', 'Consensus Statements as Topic']",False,False
31569992,Automated,"['Benchmarking', 'Diffusion Magnetic Resonance Imaging', 'Humans', 'Psychotic Disorders', 'Water', 'White Matter']",Curated,20260129,"['Humans', 'Diffusion Magnetic Resonance Imaging', 'Psychotic Disorders', 'Water', 'White Matter']",False,False
31577055,Automated,"['Arthroplasty, Replacement, Knee', 'Humans', 'Knee Joint--diagnostic imaging--surgery', 'Knee Prosthesis', 'Magnetic Resonance Imaging', 'Osteoarthritis, Knee']",Curated,20260207,"['Humans', 'Arthroplasty, Replacement, Knee', 'Knee Joint--diagnostic imaging--surgery', 'Knee Prosthesis', 'Magnetic Resonance Imaging', 'Osteoarthritis, Knee', 'Systematic Reviews as Topic']",False,False
31590924,Automated,"['Amidohydrolases', 'Arachidonic Acids', 'Biomedical Research', 'Endocannabinoids', 'Extinction, Psychological', 'Fear', 'Polyunsaturated Alkamides', 'Fatty Acid Amide Hydrolases']",Curated,20260403,"['Amidohydrolases', 'Arachidonic Acids', 'Biomedical Research', 'Endocannabinoids', 'Extinction, Psychological', 'Fatty Acid Amide Hydrolases', 'Fear', 'Polyunsaturated Alkamides', 'Humans', 'Adult']",False,False
31626311,Automated,"['Benchmarking', 'Cross Infection', 'Healthcare-Associated Pneumonia', 'Humans']",Curated,20260130,"['Humans', 'Cross Infection', 'Healthcare-Associated Pneumonia']",False,False
31650739,Automated,"['Anemia, Sickle Cell', 'Child', 'Erythrocytes', 'Humans', 'Liver Cirrhosis', 'Myelodysplastic Syndromes', 'Puerto Rico', 'Republic of Korea']",Curated,20260205,"['Child', 'Humans', 'Anemia, Sickle Cell', 'Erythrocytes', 'Liver Cirrhosis', 'Myelodysplastic Syndromes', 'Puerto Rico', 'Republic of Korea', 'Observational Studies as Topic']",False,False
31668170,Automated,"['Adult', 'American Dental Association', 'Anti-Bacterial Agents', 'Evidence-Based Dentistry', 'Humans', 'Periapical Abscess', 'Toothache']",Curated,20260217,"['Adult', 'Humans', 'American Dental Association', 'Anti-Bacterial Agents', 'Evidence-Based Dentistry', 'Periapical Abscess', 'Toothache']",False,False
